NIMG ZLENS SIGMA ZSRC MAGH APMAG_H IMSEP EPSILON PHI KAPPA THETA XSRC YSRC TYP LENSID TIER DELAY MAG XIMG YIMG
4 0.234 286.4178 2.353485 25.9 24.64911 4.519476 0.06325211 -176.8515 0.1234551 163.4388 0.04088203 -0.002909583 1 2055627 MEDIUM 21.83853,0.0,6.046679,21.07909 -1.2211099070540947,-1.4729154006208056,-1.608473014080105,-1.250889346108901 -0.5328925,2.241465,-2.140941,0.262954 -1.641472,-0.5400122,0.5646063,1.721087
2 1.464 325.0873 2.353485 24.89 24.5842 1.468363 0.2208663 -140.3754 0.06311517 -75.74258 0.2489679 0.2635524 2 2061482 MEDIUM 277.4505,0.0 -0.30580187955964444,-1.0030988656094237 -0.2668858,0.6546142 -0.266532,0.8766778
2 0.764 171.7908 2.353485 25.49 24.70692 0.8049407 0.3799532 177.154 0.01593492 -42.85034 -0.07121171 0.04886103 2 2058490 MEDIUM 13.88586,0.0 -0.7830788674889911,-1.0994149561784292 0.1005634,-0.5278805 -0.3310524,0.1719264
4 0.864 129.4196 2.360198 24.99 24.22961 0.5102209 0.4116755 166.7512 0.05620588 159.1817 -0.008270406 -0.01602327 1 2065764 MEDIUM 1.706242,0.3395172,0.0,2.936538 -0.7603874581200115,-1.1796947656524566,-1.1191460561336029,-0.2739640830918013 -0.04563171,0.2294288,-0.2615709,0.04975823 -0.2057085,-0.1136811,0.02504411,0.1700818
4 0.473 98.40111 2.360198 25.45 24.35315 0.4075845 0.2973923 2.878568 0.05695329 -17.24753 0.02792734 -0.01108777 1 2063328 MEDIUM 0.0,1.14433,0.9282065,0.9098796 -1.0968541283370399,-0.9791828334074704,-2.103273199083321,-2.3835008004968454 0.2366755,-0.05426192,-0.1075028,-0.1708558 -0.04370275,0.1470075,-0.1333134,-0.05028398
2 0.865 206.063 2.360198 25.55 24.30862 1.172781 0.3018113 -57.71775 0.06557878 19.16329 -0.137635 0.1106386 1 2065780 MEDIUM 37.45056,0.0 -1.5084085351633567,-1.2413773189479325 0.3586224,-0.6027505 -0.2116015,0.4600959
4 0.532 145.5459 2.360198 25.71 24.46144 0.6969345 0.4534955 -67.20393 0.05663333 -55.66271 0.1164735 0.0747864 1 2063654 MEDIUM 1.035324,9.190167,0.0,1.200342 -1.8206094346995005,0.6575940257638777,-1.2485619437803983,-1.8248107564114115 0.4581132,-0.1749855,0.1141135,0.4444191 -0.1243056,-0.09103383,0.4818148,0.1139143
2 1.013 127.0574 2.360198 26.21 24.5339 0.3898611 0.1872709 -135.0516 0.06752271 131.166 -0.02492663 0.01728825 1 2066593 MEDIUM 2.7947,0.0 -1.6761037997511,-2.203813414826349 0.134283,-0.1769139 -0.09154734,0.143289
2 0.765 276.0578 2.360198 23.98 22.70359 2.218397 0.3192896 55.34545 0.03882903 -42.35271 0.2498039 0.167622 2 2065135 MEDIUM 0.0,106.1877 -1.2764111144754862,-1.3058428662502852 1.059123,-0.832823 0.9784559,-0.1799147
2 0.346 71.12135 2.360198 25.02 24.21133 0.2372158 0.2907329 -16.75761 0.03245458 161.647 -0.05041723 0.008033166 2 2062682 MEDIUM 0.6372221,0.0 -1.0019793933477792,-0.8086691163673697 0.06608209,-0.1681176 -0.0009659989,0.03674117
2 0.647 220.2926 2.360198 25.26 24.7179 1.641808 0.310284 -94.10085 0.08145876 -51.95865 0.0857961 0.3373881 2 2064344 MEDIUM 70.80082,0.0 -0.542099144686652,-0.8740523523460688 -0.2456288,0.005294603 -0.4063955,1.216125
2 0.186 265.4606 2.360198 24.94 24.74155 3.571461 0.1374459 -99.35673 0.03767999 72.0312 0.2814296 -0.7885541 5 2062144 MEDIUM 0.0,78.17475 -1.0184113925989016,-0.19845334330136172 0.4749867,-0.4346241 -2.62536,0.8283252
4 2.054 143.5489 2.360198 25.41 23.88863 0.08389106 0.3925214 -6.173415 0.0274924 -78.66989 0.0005061395 -0.003364339 5 2068782 MEDIUM 0.3934956,0.0,0.1954953,0.9287411 -1.5251453009983211,-1.5213674975291043,-1.7664482022348127,-0.7741978230994712 -0.01029922,0.04069801,-0.04228006,0.003186623 -0.04052524,-0.02038909,-0.00804608,0.03516622
2 0.181 172.1869 2.366925 24.99 24.70915 1.576075 0.3587383 117.0966 0.03250774 96.6557 0.2666352 -0.3401808 2 2068922 MEDIUM 0.0,17.22126 -0.6919883113364607,-0.28085466344356347 0.6542872,-0.2603916 -1.052638,0.2308627
2 0.964 239.8833 2.366925 25.59 24.61267 1.478224 0.3566333 -113.4026 0.05530035 121.3149 -0.008883542 -0.2211696 2 2073105 MEDIUM 0.0,73.63379 -0.9773333541876692,-1.622197012222858 -0.0698611,-0.2052976 -0.9811668,0.4908397
4 0.089 61.0942 2.366925 25.81 23.72326 0.1851631 0.3072215 -76.80959 0.02750156 -36.45162 0.01757408 0.005902232 2 2068815 MEDIUM 0.0,0.0422362,0.0008725779,0.002239209 -2.086737797642765,-0.4951360724899548,-2.306434673779597,-2.5934606543615675 0.1025935,-0.07073993,0.05282665,0.103945 -0.05135691,-0.02271526,0.09775218,0.03868954
2 0.555 382.8247 2.366925 25.93 24.4061 5.281853 0.1015174 143.2449 0.05389092 -175.1917 -0.395663 0.289717 2 2070546 MEDIUM 264.4512,0.0 -1.7279246142464777,-1.5239025222030644 1.255607,-3.015254 -1.791411,1.316276
2 1.768 176.6038 2.373666 24.53 24.46569 0.2868837 0.4050592 -149.342 0.09491603 -122.4665 0.07519576 0.02561431 1 2082110 MEDIUM 22.25058,0.0 -0.06430892584141482,-0.6015272343903991 -0.05953217,0.1993869 -0.002426493,0.1211177
2 0.157 185.7804 2.373666 25.43 24.40985 1.733069 0.4046134 -91.00973 0.06545706 -32.22368 0.08343996 -0.1973393 1 2075586 MEDIUM 0.0,9.012914 -1.0201536518589236,-1.285910419999394 0.3827922,-0.6233839 -1.086851,0.3242251
4 1.049 229.6149 2.373666 25.96 24.32353 0.9875547 0.4840677 157.9397 0.06279061 -35.52589 0.1294341 0.2927189 1 2080232 MEDIUM 1.983778,0.0,2.248097,80.54844 -2.4047257643060393,-1.6364709916483557,-2.574996650903393,1.4284458902881194 0.5999021,-0.1236713,0.4033647,-0.07417463 0.5192751,0.8148561,0.6791533,-0.1714574
2 1.174 86.89604 2.373666 23.61 23.7469 0.1404135 0.2905236 -74.13289 0.02793879 -135.2044 0.03050526 -0.003399997 2 2080794 MEDIUM 0.0,1.368115 -1.6731866450558284,0.13690122322337853 0.09697906,-0.04033527 -0.02965339,-0.0003153444
4 1.035 137.0882 2.373666 24.56 23.35786 0.4182253 0.4781596 -170.8856 0.07011775 -13.21546 -0.005541067 0.06940492 2 2080166 MEDIUM 6.91287,0.0,0.2548858,0.858458 0.6494705857966507,-1.202137504822717,-1.3585455653777456,-1.328999340719628 0.01141499,-0.2281481,0.1892536,-0.01555418 -0.1115751,0.1477319,0.1739658,0.2431904
4 0.848 145.2112 2.373666 25.56 24.42866 0.5120986 0.4635081 135.2694 0.04021806 145.3578 0.04508013 0.0809127 2 2079093 MEDIUM 9.609066,2.014032,0.0,2.044167 0.4980262488278608,-2.4199602769777053,-1.1313443598234953,-2.368074281068047 -0.09892615,0.3306795,-0.08667215,0.2951218 -0.1248166,0.06325649,0.36001,0.1532494
4 0.902 200.9093 2.373666 25.04 23.99092 1.112883 0.4850799 138.1184 0.04358022 67.96439 -0.05710383 0.06230797 5 2079412 MEDIUM 21.00009,20.40757,0.0,18.14091 -1.023290982599288,-1.223073513915446,-1.0490757963975277,-1.9552107722026442 -0.1907606,0.4215502,-0.4257433,0.3314761 -0.4175956,0.1727814,0.4768022,-0.338752
2 0.598 57.54399 2.38042 25.01 24.44791 0.122262 0.3371024 -53.89609 0.02448574 -97.49962 0.02008649 -0.02352782 1 2084256 MEDIUM 0.0,0.3972757 -0.7819571807037151,-0.5620944115972388 0.0546188,-0.02188508 -0.07452377,0.02084473
4 1.185 143.8799 2.38042 25.49 23.72297 0.3666024 0.4019428 -133.7398 0.02776329 101.3356 0.04121046 -0.02687771 1 2087586 MEDIUM 0.4340592,0.4934722,0.0,6.135477 -2.4037250153734635,-2.5310036168193073,-1.7670341872309079,-0.07754305260899817 0.06080435,0.1492937,0.2341905,-0.106086 -0.2281877,-0.1799982,0.02498375,0.08301998
2 1.141 93.54057 2.38042 24.52 23.80411 0.1890037 0.4289345 -4.183667 0.03169286 167.1191 0.03767147 0.004195993 2 2087385 MEDIUM 2.229116,0.0 -1.0838129611336091,-0.7158873945737558 -0.04840696,0.1380444 -0.03050412,0.0004523801
2 1.105 255.8586 2.38042 24.95 23.35183 1.327431 0.2593933 101.5467 0.04984607 13.65766 0.07984398 -0.04884899 2 2087225 MEDIUM 0.0,38.06459 -2.030411305631373,-1.598172721013413 0.530887,-0.5927489 -0.578724,0.1280395
2 0.908 194.0886 2.38042 25.97 24.48737 0.9721456 0.1412245 36.55679 0.05127666 -43.35497 -0.09317636 -0.05195347 2 2086217 MEDIUM 20.28313,0.0 -1.4826258849832294,-1.815143720739556 0.3241859,-0.5443244 0.2049918,-0.2317655
4 1.1 200.9093 2.387188 24.61 23.43661 0.9018366 0.4347429 -41.28082 0.02090621 -65.96394 0.02795385 0.04982293 1 2093940 MEDIUM 18.55902,3.584013,7.097008,0.0 -0.23639005660977824,-1.446489445870662,-1.1733851271783924,-1.2256878999428324 -0.208812,0.4363963,0.325226,-0.2281193 -0.2505923,-0.1654616,0.288131,0.4442337
2 0.545 111.6863 2.387188 24.98 24.23985 0.4449722 0.453817 -144.1879 0.07858889 -68.93955 0.09108257 0.04038815 1 2090689 MEDIUM 4.23641,0.0 -0.7401517640735323,-0.9280396669639828 -0.1318338,0.2719808 -0.0155763,0.1713301
2 1.023 132.4342 2.387188 25.5 24.54005 0.4035646 0.3647048 55.10959 0.02362667 113.9212 0.007727272 0.06043022 1 2093573 MEDIUM 6.528254,0.0 -0.9599542350921846,-1.0226625480379705 0.05365006,0.07917892 -0.1378328,0.2649235
2 1.477 92.46982 2.387188 25.8 23.98105 0.1181562 0.1617212 -145.5955 0.05541178 104.8174 0.005062829 0.006954227 1 2095198 MEDIUM 0.0,0.5378982 -1.8189472762925822,-2.4577201724810034 0.03297224,-0.0351203 0.06014578,-0.03641663
4 0.317 203.2357 2.387188 24.68 22.86869 1.659324 0.4769346 33.38503 0.04356716 120.3313 -0.1680364 0.2096869 2 2089522 MEDIUM 22.07888,0.0,1.116836,1.105975 0.19377335603313084,-1.8113055009754406,-3.463537050332219,-3.401889071038509 0.324777,-1.053922,-0.3987225,-0.2282616 -0.452885,0.3683599,1.040401,1.086971
2 0.869 179.0606 2.387188 25.32 23.65072 0.8777785 0.07007963 -34.18628 0.06155037 -161.5731 0.05999522 -0.01067651 2 2092713 MEDIUM 0.0,10.43305 -1.6692838619449815,-2.3018589493942123 0.5266949,-0.3267783 -0.004532449,0.2005981
4 0.277 156.6751 2.387188 26.61 24.6115 0.9739186 0.2156028 -122.7323 0.1148521 55.64369 -0.1655998 0.1067292 2 2089392 MEDIUM 0.0,7.924412,0.1158964,0.2249449 -1.998503710693256,0.2995841142242147,-2.2537754846872584,-2.63196851779623 -0.6985075,0.2601401,-0.2290274,-0.5296997 -0.0825254,-0.1694865,0.6540676,0.4003122
4 0.258 199.0673 2.387188 24.85 23.57683 1.944662 0.3535199 41.80568 0.03602173 -159.2629 -0.09653777 0.04136667 5 2089333 MEDIUM 10.67086,0.0,5.090573,3.762986 -0.5451631160035291,-1.2731703303624144,-1.4548144415939355,-1.6999541942753633 0.5242639,-1.004995,-0.4123967,0.4894947 -0.5193679,-0.4084769,0.8123737,0.8357944
4 1.095 177.0109 2.387188 25.19 23.898 0.6303294 0.5195737 178.0578 0.06301932 57.24465 0.02407432 -0.07310619 5 2093919 MEDIUM 3.293224,2.391517,0.0,15.0328 -1.4187354676061301,-1.5479402753067137,-1.2919995905162118,0.15919012873662167 -0.03307467,-0.2706366,0.3497499,-0.02469295 -0.3712567,-0.275714,-0.1641983,0.2165221
2 0.354 155.2387 2.393969 24.92 23.73422 1.063697 0.2340149 150.9291 0.08449823 102.1071 0.0278333 -0.1144935 1 2096450 MEDIUM 0.0,7.589307 -1.1857832841911702,-1.2192066766457046 0.2799624,0.096271 -0.6398735,0.4078424
4 0.263 133.9677 2.393969 25.41 23.54999 0.7923478 0.5105288 117.3971 0.1012756 22.76468 -0.05674063 -0.04162056 1 2096107 MEDIUM 0.0,0.2279422,2.320076,0.1294997 -1.8600085880468193,-2.086958121535635,-0.3843481882212754,-2.0284147945422086 -0.1068425,-0.4296579,0.2730184,-0.4569891 -0.4436633,-0.2015413,0.1646021,0.08631491
2 0.219 385.4784 2.393969 25.51 24.78629 6.927495 0.5567203 164.8603 0.02252451 -113.0467 -1.290991 0.05303163 1 2095992 MEDIUM 0.0,314.8914 -0.7237087183258546,-0.8786104231736549 -5.02186,1.856269 0.7068671,1.532411
2 0.577 142.2329 2.393969 25.87 24.71515 0.6602565 0.2936364 60.23368 0.05055654 -67.53076 0.05310888 0.04433669 1 2097704 MEDIUM 5.543196,0.0 -1.154850250154683,-1.3332319351558435 -0.2804133,0.225846 -0.04663841,0.3772013
2 0.537 58.61382 2.393969 25.98 24.33398 0.1207915 0.109332 33.64565 0.07835295 -22.13991 -0.004986289 0.004913012 1 2097451 MEDIUM 0.09648165,0.0 -1.6460171351408093,-1.743286340881779 0.0182761,-0.06958735 -0.05283304,0.03005607
4 1.351 273.5269 2.393969 25.07 24.11747 1.285508 0.4669897 152.3987 0.04591892 24.76492 0.03690497 0.02815204 2 2101721 MEDIUM 46.17671,0.0,13.65464,28.37352 -0.4297328014018563,-1.1800445334560734,-1.420333806851954,-0.9525289903529665 -0.2259802,0.6773296,-0.5276645,0.1686823 -0.4395099,-0.1129662,0.3348282,0.5450765
4 0.975 134.8963 2.393969 25.86 23.8446 0.3594892 0.5313581 33.24611 0.06585929 20.96591 0.07467915 -0.129437 2 2100153 MEDIUM 0.0,0.02342619,0.09322075,11.70479 -2.0153997184989834,-2.0827255565620533,-2.535756241907527,2.3087684498550516 0.0415173,0.2662534,0.1727078,-0.01931927 -0.3175358,-0.1866919,-0.2678822,0.03166731
2 0.767 302.6913 2.400764 24.93 24.16481 2.643541 0.3203231 -100.8508 0.03212829 -100.1417 0.1101928 -0.3424826 1 2105603 MEDIUM 0.0,170.5463 -1.0196740981989274,-0.7651941688870868 0.0759886,-0.7652817 -1.849756,0.6563516
2 1.059 166.7247 2.400764 25.34 24.12838 0.6670941 0.05207191 58.30779 0.05619064 39.41176 -0.08205382 -0.048944 1 2107205 MEDIUM 0.0,16.25772 -1.2116238868705096,-1.38007238964041 -0.3567705,0.2137233 -0.2527772,0.0929848
4 0.506 236.0478 2.400764 25.4 24.75086 2.301806 0.590778 90.97845 0.02111379 76.33929 0.07277549 -0.3116042 1 2104052 MEDIUM 0.0,69.47552,61.1994,60.32475 -0.6491423504317777,-0.2906914610744487,-1.385877590076348,-1.8868116577831087 0.1181349,-0.6606989,0.7184085,0.3345589 -1.487687,0.2770706,0.4543349,0.8039227
2 0.707 329.6097 2.400764 25.52 24.58033 3.508417 0.210251 93.93896 0.03740895 16.26481 -0.2032873 -0.5860112 1 2105253 MEDIUM 0.0,287.686 -1.2391646687371376,-0.9396736661662325 -0.7473252,0.4947955 -2.247653,1.033524
2 1.514 152.4053 2.400764 24.53 24.31816 0.325305 0.4137356 -16.45084 0.06919422 -16.0775 -0.07859852 -0.007038321 2 2108629 MEDIUM 0.0,15.30741 -0.6252561522514288,-0.2118409583471148 -0.2557593,0.06930263 0.02552887,0.03810264
2 0.83 148.9361 2.400764 27.0 24.57389 0.611407 0.1367484 -50.21051 0.05560767 43.26944 0.01846479 -0.01869463 2 2105987 MEDIUM 0.0,2.706964 -3.0329068472121206,-2.426109419896127 0.2119999,-0.2098316 -0.2547881,0.1877915
2 0.65 250.6109 2.407572 25.0 24.61777 2.191957 0.04181682 -106.3335 0.05204259 -31.17408 0.2631674 -0.3925244 1 2111437 MEDIUM 0.0,121.1134 -1.1293202911216835,-0.3822321932478847 0.9924793,-0.3258789 -1.242238,0.5089344
2 1.02 72.94575 2.407572 25.0 24.48776 0.1305088 0.4044955 162.1514 0.02381969 -138.0564 0.03225439 0.0009930149 1 2113669 MEDIUM 1.017279,0.0 -0.5122423644879677,-0.7633155350942967 -0.03178814,0.0985926 -0.01015439,-0.004373894
4 1.387 179.4734 2.407572 25.47 23.7259 0.4836019 0.1460842 71.49939 0.03174986 71.19802 -0.006830219 0.02012366 1 2115091 MEDIUM 0.0,6.152934,3.742854,3.744499 -1.7440966932047854,-1.5770197359353775,-4.3929738449533655,-4.362225638344085 0.03186656,0.1802453,-0.2121966,-0.2278946 0.2842038,-0.1327357,-0.1332935,-0.1014347
4 0.241 133.0454 2.407572 25.66 24.78574 0.9471992 0.3508906 114.5282 0.06257407 -74.94418 0.02456815 -0.01709638 1 2109364 MEDIUM 0.0,1.85963,1.45829,0.8034276 -1.1186459154722206,-0.5980215142566656,-0.8742566882140945,-1.3785566767969135 0.2203464,-0.3360897,0.3262175,-0.1106765 -0.4508416,-0.08893518,0.1943939,0.4366325
2 0.715 258.226 2.407572 24.57 23.00384 1.8692 0.274175 -13.04461 0.03640141 -133.145 0.107809 -0.06455916 2 2111881 MEDIUM 0.0,41.87833 -1.5676282222724396,-1.566161964252122 1.173932,-0.312644 -0.2741022,0.8590348
2 0.95 108.1434 2.407572 25.11 24.77664 0.3177374 0.3362064 159.4885 0.05066383 130.3597 -0.05517035 0.05672122 2 2113292 MEDIUM 5.390935,0.0 -0.3333553848854917,-0.7279912986918436 0.03701255,-0.187155 -0.06660471,0.1585751
2 1.406 122.4616 2.407572 25.57 24.35984 0.2182207 0.3295835 168.2442 0.03451916 41.63612 0.02045265 0.004343737 2 2115148 MEDIUM 2.499825,0.0 -1.3886515040456562,-1.2101581560477697 -0.05775788,0.1416822 -0.07715762,0.01140833
2 0.896 130.6171 2.414394 25.07 24.04249 0.4851268 0.206115 160.2983 0.06098648 29.90942 0.08246001 0.02200446 1 2119653 MEDIUM 7.918602,0.0 -1.027508362380478,-1.0419473176075846 -0.1383812,0.3263073 -0.06711541,0.0722138
4 0.832 126.4736 2.414394 25.6 24.6197 0.4780607 0.475964 -156.262 0.02867079 -79.90075 0.02629057 0.009932066 1 2119250 MEDIUM 2.788852,2.243666,0.0,2.930507 -0.9802991974980018,-1.75097000889774,-1.100093145799999,-0.9045810793604182 0.03158823,-0.184263,0.2414948,-0.1280316 -0.1991313,-0.1050251,0.1123968,0.1480903
2 0.245 109.6478 2.414394 25.63 24.5715 0.5932204 0.2657198 -71.55436 0.03255387 -50.16299 -0.04047534 0.06433802 1 2116129 MEDIUM 1.649442,0.0 -1.9186585024686509,-1.0584993360545432 0.1886504,-0.1849235 -0.1227479,0.3380698
4 1.066 171.7908 2.414394 25.64 24.13604 0.6975419 0.4330152 36.92097 0.04994234 -78.32959 0.04613164 0.03637145 1 2120522 MEDIUM 10.32648,10.73556,11.28072,0.0 -2.3776821950774805,-1.714432471928904,-1.5039612609821986,-1.1067057201823374 -0.1701688,0.05907466,-0.2658443,0.2929449 -0.2406189,-0.2912963,0.0832068,0.281004
4 0.708 163.6817 2.414394 26.04 24.64456 0.8955098 0.3305836 97.22164 0.04500905 -84.02636 -0.05338492 -0.003933288 2 2118499 MEDIUM 0.2909312,2.15103,7.484985,0.0 -1.4647885724102518,-1.3954443378556203,-0.42647561596302297,-1.4233203413615927 -0.1230877,-0.4254234,0.3255124,-0.2252718 -0.4624048,-0.06138841,0.03586428,0.4272559
4 1.243 232.2737 2.414394 26.25 24.31399 1.089287 0.1772325 -153.8698 0.05461723 -170.2841 -0.07010461 -0.01835002 2 2121241 MEDIUM 0.0,28.83939,27.10442,27.52669 -1.3088205612944397,-1.936010633776141,-2.9408887980382845,-2.5224282308819683 -0.5984607,0.3749344,0.4186182,0.2018553 -0.1769643,-0.2464787,0.2130312,0.4050969
2 0.37 174.1807 2.414394 25.93 24.6944 1.272129 0.1116274 149.8504 0.06053247 -131.6773 -0.03970535 0.1270957 5 2116577 MEDIUM 9.572233,0.0 -1.235603262652385,-2.1792351061386785 0.1550278,-0.1123115 -0.4802114,0.7635092
2 1.536 139.3157 2.42123 24.81 24.51969 0.2494197 0.2425783 117.795 0.04379954 39.36384 0.04194535 -0.04355968 1 2128770 MEDIUM 0.0,8.583781 -1.091702761492582,-0.2903117617073189 0.1174457,-0.05148376 -0.1406378,0.04286431
2 0.339 86.29785 2.42123 25.22 24.59475 0.3331498 0.2296466 -140.6719 0.03155044 144.8001 -0.06133256 -0.04050358 1 2123152 MEDIUM 0.0,1.24172 -1.0527625607292492,-0.6252531001955981 -0.2025184,0.07965785 -0.1259486,0.05115403
4 0.865 162.9296 2.42123 25.34 23.45055 0.7100214 0.1888888 -74.76491 0.05863183 -95.31782 0.04393394 0.005506308 1 2126242 MEDIUM 6.257532,0.9510063,0.0,0.1937532 -0.8507329405977927,-2.187349399383819,-1.8894467267608352,-1.9859959752535108 -0.2920839,0.3767374,0.1603362,0.2321646 -0.03732144,0.03317449,0.3794423,-0.3269365
4 0.415 165.577 2.42123 25.88 24.78647 1.226141 0.3588374 99.03909 0.03919428 78.31256 0.03432431 -0.01045442 1 2123558 MEDIUM 0.0,5.318184,3.167928,1.020932 -1.3138422535111731,-0.6485217571924875,-1.0935272988524278,-1.4277154214352459 0.1494557,-0.4687116,0.5271774,0.07422825 -0.616075,-0.0219529,0.08913005,0.6077564
2 0.755 152.4053 2.42123 24.29 23.34779 0.7285552 0.2409201 -51.03749 0.04903998 81.52441 -0.09361628 0.1008445 2 2125602 MEDIUM 14.7968,0.0 -0.9422130829899105,-1.0279528754443066 0.1810678,-0.2877673 -0.1381385,0.4195231
2 1.142 299.2265 2.42123 25.62 24.71001 1.614701 0.2873975 -32.1701 0.0185248 23.10963 -0.009664282 -0.1257065 2 2127640 MEDIUM 0.0,77.52027 -1.7539011833422604,-0.9099855409627211 0.5912436,0.2593367 -0.8650446,0.7151758
2 1.342 98.62795 2.42123 25.71 24.72678 0.1725674 0.2598686 -121.3799 0.0918475 175.7258 -0.02767201 -0.005335027 2 2128348 MEDIUM 0.0,2.010225 -1.08577102225921,-0.9832192103300154 -0.1142601,0.05640711 -0.02867012,-0.00313145
2 0.784 73.96053 2.42123 24.0 24.46916 0.1650396 0.2454672 -177.2085 0.02845296 -107.665 0.05400071 -0.008554672 5 2125765 MEDIUM 0.0,1.384828 -0.8405047063202021,0.4691632712660959 0.1354574,-0.02847924 -0.01244271,0.006606074
2 0.97 257.0396 2.42123 25.43 24.78491 1.906432 0.2644057 87.81696 0.1367635 133.6041 -0.2354284 0.3645344 5 2126830 MEDIUM 179.4388,0.0 -0.6450934484935357,-0.7097059678531723 0.3187215,-0.7852603 -0.3286345,1.22562
2 0.549 251.7677 2.42123 25.59 24.59826 2.581617 0.1499321 -49.89393 0.1207387 -94.20662 -0.01977524 -0.3460934 5 2124296 MEDIUM 0.0,86.8127 -0.991736447337691,-1.5795874128998642 0.02506985,0.3644058 -1.725647,0.8335707
2 0.938 143.5489 2.42123 26.72 24.56445 0.5082258 0.1684028 38.15513 0.1053535 -55.74483 0.02047724 -0.008112835 5 2126653 MEDIUM 2.717263,0.0 -2.1555528801656956,-2.1699296215093407 -0.2381332,0.2218652 0.00301307,-0.2130771
4 0.583 127.9381 2.428079 25.55 23.9137 0.5899263 0.3530241 50.4634 0.04308704 -55.97129 -0.02614234 -0.02377537 1 2131167 MEDIUM 0.0,2.435583,2.056537,2.025507 -1.4397235646292703,-1.6363031016118619,-2.5740954790008237,-2.91158392286603 -0.2039005,0.2544118,-0.09848025,0.04829289 -0.26404,-0.04062447,0.2596141,0.2692625
2 1.503 116.1449 2.428079 25.94 24.53677 0.1845861 0.243197 88.08653 0.0678266 -167.7735 0.006810326 0.02429379 1 2135418 MEDIUM 0.0,2.472418 -1.4032297065026582,-1.501955390199063 0.04197498,-0.01770797 0.1093202,-0.06535089
4 0.996 177.4189 2.428079 26.08 24.70057 0.7893461 0.3816146 70.95451 0.03325517 10.6894 -0.02832565 -0.01301987 1 2133630 MEDIUM 0.0,8.815791,5.609697,4.291716 -1.3794261921519735,-0.8942226455380036,-1.5378279151366088,-1.8964380538572037 -0.252397,0.3206412,-0.2943536,0.06126218 -0.3499319,-0.08269536,0.2209619,0.3744197
2 0.187 138.3566 2.428079 24.78 24.62252 0.9687894 0.1597844 110.6149 0.09224053 -148.3478 -0.04090821 -0.2293342 2 2129397 MEDIUM 0.0,5.802658 -1.114464165514081,-0.15748286812996615 -0.2420398,0.04461655 -0.6815584,0.2438502
2 0.898 153.4617 2.428079 24.96 24.77264 0.5810904 0.3524702 -160.3379 0.05366687 -134.8312 0.01937033 0.08063027 2 2133088 MEDIUM 11.54732,0.0 -0.1873572716736106,-1.051037662590196 0.03036698,0.2771941 -0.2093752,0.3166879
2 0.785 161.808 2.428079 25.38 24.7986 0.924698 0.3262443 -57.32205 0.1155826 131.332 0.1450806 -0.1626111 5 2132398 MEDIUM 0.0,31.10485 -0.5813950985425699,-1.0573851528417701 0.4562275,-0.1694603 -0.5463003,0.1345677
2 0.739 307.6097 2.434942 24.88 24.72368 3.055359 0.4401665 149.4482 0.04045208 46.91274 0.8416822 -0.4267401 1 2138887 MEDIUM 0.0,402.8676 -0.6914606563659565,-0.15631582701680857 2.196532,-0.5571184 -1.064103,0.2597654
2 0.74 163.6817 2.434942 25.04 24.75194 0.907127 0.4597764 -121.0295 0.07121789 109.7867 -0.07777101 -0.2583516 1 2138893 MEDIUM 0.0,34.30527 -0.6046198541634253,-0.288060751149902 -0.1850444,0.02331322 -0.7068531,0.1760209
4 1.24 170.2159 2.434942 26.03 24.17792 0.5033856 0.3614867 -81.9957 0.07115178 42.20698 0.04167355 -0.007958987 2 2141410 MEDIUM 0.0,8.124463,0.9726689,0.2716761 -1.8853873114028616,-0.5560894485344129,-2.0908758113114625,-1.85208124960488 0.136554,-0.2084767,0.2945932,0.2110817 -0.2606794,0.01671866,-0.001106374,0.2293983
4 1.481 107.8947 2.434942 26.22 23.92671 0.1561459 0.2954198 -20.13884 0.01725883 80.41005 0.003902038 0.01032032 2 2142100 MEDIUM 0.9328919,0.01811031,0.0,0.05724597 -0.8826308965423202,-2.4387011858467713,-2.29329051557963,-2.734700635207017 -0.02412457,0.08198958,-0.03867255,0.03574722 -0.06239624,0.03499676,0.08141129,0.08181513
2 1.335 104.9542 2.434942 23.82 24.07988 0.1581968 0.546639 18.48606 0.02615945 130.3757 -0.01064772 -0.02621789 5 2141716 MEDIUM 0.0,2.348697 -0.9130149408208098,0.2598841132713684 -0.09241156,-0.003955517 -0.07673831,0.05441716
4 0.693 108.1434 2.441819 24.91 23.29003 0.3886474 0.2757237 -88.34233 0.01945668 132.6823 -0.01066181 0.007655513 1 2145214 MEDIUM 0.4442327,0.9997487,0.0,0.5659157 -2.1580394015131428,-1.213601868759687,-1.61996979970437,-1.9432347589734358 -0.03930489,0.1679978,-0.06840883,-0.1742573 -0.1877538,-0.009350349,0.1998024,-0.06532915
4 1.956 216.2719 2.441819 25.3 23.01772 0.2778389 0.3490505 57.48976 0.03833304 -61.50611 0.02807036 -0.01131651 1 2149237 MEDIUM 11.55164,0.2956938,0.0,0.4275605 -0.427961958196807,-2.602120728891888,-2.2822776628399435,-2.919736332832476 -0.09773216,0.08507553,0.1630101,0.143294 0.04661647,-0.1497621,0.03842195,-0.09158935
