NIMG ZLENS SIGMA ZSRC MAGH APMAG_H IMSEP EPSILON PHI KAPPA THETA XSRC YSRC TYP LENSID TIER DELAY MAG XIMG YIMG
2 1.393 100.2305 2.414394 25.46 24.77213 0.1714547 0.337285 -92.19422 0.08277824 -86.44387 -0.00840171 0.03394097 1 2121724 DEEP 2.81653,0.0 -0.8433116476587134,-0.6878682058711156 0.02914104,-0.01547179 -0.03861056,0.1269383
2 0.505 104.9542 1.643226 24.75 24.81905 0.3507855 0.2327377 169.4205 0.03091153 -62.74967 0.05124515 0.06012845 1 1295515 DEEP 2.66611,0.0 0.0690503657611596,-1.5449373517732492 -0.05465114,0.1939431 -0.08289191,0.1645983
2 0.338 208.4491 1.29791 26.4 26.08177 1.596525 0.1607977 101.151 0.04798479 -144.8262 -0.225628 0.2467164 4 903781 DEEP 31.48084,0.0 -0.3182318397581919,-1.431217965025911 0.3609321,-0.6704462 -0.3188157,0.8998514
2 0.677 263.6331 2.028296 26.26 25.96855 2.078639 0.001741961 167.2143 0.02377413 91.66321 -0.4291373 0.0609264 2 1720960 DEEP 119.9903,0.0 -0.29144963155332415,-1.4687779151231795 0.6100433,-1.442004 -0.07988082,0.2515422
4 0.906 217.771 1.915379 27.56 26.02108 0.9690032 0.3231949 -120.9988 0.03531636 -117.4537 0.08082105 -0.06529232 3 1600093 DEEP 0.0,4.396452,26.51007,3.524914 -1.5389217339778352,-2.0989200986330294,-0.27192232977422626,-2.0510637835048247 0.0230051,0.5397035,-0.3143916,0.5625384 -0.6222226,-0.1984255,0.2085383,0.1826818
2 0.495 115.6112 2.567981 25.42 25.57469 0.5275372 0.1905403 -156.5953 0.08568439 38.03827 0.1317174 -0.02193684 2 2266064 DEEP 5.898653,0.0 0.1546860519026006,-0.8897369594861099 -0.1170643,0.4103606 0.04601229,0.05690111
2 0.694 125.603 1.806674 26.12 25.4428 0.4102596 0.3472795 -151.3957 0.05232511 -2.185893 -0.04283033 0.006966076 2 1479304 DEEP 3.593205,0.0 -0.677199381848437,-1.0502897400273148 0.1181025,-0.2836216 -0.1244644,-0.04121387
2 1.173 273.5269 2.919641 25.71 24.74436 1.588766 0.1921978 78.55122 0.03219088 -60.25546 0.1396535 0.02842384 2 2590974 DEEP 65.14812,0.0 -0.9656421757977638,-2.385159461543259 -0.6914099,0.7334219 -0.05406282,0.6488105
2 0.362 180.7174 2.865148 26.73 26.11318 1.310409 0.3868682 -11.38188 0.02822405 -55.56519 -0.168192 -0.05752733 1 2538940 DEEP 0.0,15.70853 -1.0686897113844243,-0.6168150220556884 -0.9249838,0.3270921 0.01695479,0.4035783
2 0.523 134.8963 2.022245 24.2 24.36465 0.615261 0.4178677 -138.3041 0.05721619 27.64304 0.119807 -0.009723105 2 1713179 DEEP 8.228598,0.0 0.16465136383284817,-0.8100375099747459 -0.1604093,0.4520809 0.08945779,0.1477829
2 1.391 332.6596 2.126768 27.0 25.94181 1.398263 0.3968098 -105.072 0.09556432 -174.3757 0.07051301 0.2276087 3 1828476 DEEP 184.7704,0.0 -1.3623016439250248,-1.058194166017168 -0.03638654,0.4303662 -0.4744662,0.8435934
2 0.455 168.2674 3.0552 26.6 25.07253 1.087376 0.375322 53.80893 0.06913966 136.2742 -0.02148748 -0.07548922 3 2703132 DEEP 0.0,7.076996 -1.5274726479200627,-1.8391842432196586 -0.2439442,-0.2544299 -0.6223329,0.4649925
2 1.887 111.1732 2.951124 26.15 25.7912 0.1418644 0.3402944 100.2907 0.02969493 137.3451 -0.02042791 0.01557295 1 2620396 DEEP 2.878888,0.0 -0.3587969730333787,-0.9892916144898367 0.04407643,-0.06287229 -0.01235404,0.0808526
2 0.593 208.4491 2.654649 27.0 26.09729 1.500798 0.46306 -12.12452 0.06565037 -103.2022 -0.2069881 0.1518582 2 2348470 DEEP 42.2346,0.0 -0.902711982946901,-1.0343325099774896 0.2296633,-0.9155039 -0.48812,0.4819247
4 0.294 223.8721 2.004166 26.96 25.62112 1.959969 0.4546284 -65.29503 0.03710521 -101.3748 0.2985848 0.05234966 2 1692504 DEEP 0.0,29.78304,4.739044,4.089916 -1.338884964717466,0.25997598260540816,-1.8638098226750575,-1.8791921776043194 1.097546,-0.6353079,1.066335,0.5921585 -0.7443372,-0.2044955,0.6703817,1.149353
2 0.678 113.7627 1.570242 26.64 26.14691 0.3113861 0.2554156 100.2967 0.07633049 -42.17698 0.01688068 0.04524245 2 1214104 DEEP 2.71993,0.0 -0.4930890244189617,-1.1919867182094719 -0.07380889,-0.01593496 -0.08552721,0.2204335
2 1.556 177.4189 2.469464 26.36 25.3606 0.4134555 0.02363945 149.9686 0.0429617 -124.5221 0.006498022 -0.05775711 2 2175790 DEEP 0.0,13.7685 -1.5556138287362995,-0.9994035916182118 -0.0116703,-0.02844679 -0.2678917,0.1452233
2 0.764 115.08 2.407572 27.36 26.07716 0.3962402 0.2357358 -72.27314 0.06321881 1.446462 -0.02552959 -0.01539476 2 2112195 DEEP 0.0,1.768475 -2.940370007901956,-1.2828418212620283 -0.2262472,0.1429123 -0.05614592,0.08782492
2 0.547 216.2719 2.320117 27.14 25.90341 1.786494 0.2071253 93.27066 0.04767885 -138.5914 0.04591997 0.2198548 2 2023525 DEEP 0.0,37.43422 -1.236586047836203,-2.0840233700213155 0.2897942,-0.1408455 1.084678,-0.6491364
2 0.479 112.7197 1.420563 25.3 26.10923 0.4077479 0.02276405 -67.46179 0.02119196 -136.5462 -0.119581 0.07003127 1 1043429 DEEP 0.0,5.26804 -1.0471877726236591,0.8092348848301163 -0.2965414,0.05859437 0.1664522,-0.03388988
2 0.393 165.577 2.158193 25.65 26.07084 1.08704 0.4275306 42.62032 0.06181365 -150.5495 0.04552154 0.2754124 3 1856370 DEEP 21.26547,0.0 0.4208392918099577,-0.7271619188537394 0.05571374,0.4423559 -0.2519549,0.7639999
2 1.313 267.9168 2.300256 25.32 25.03629 1.060157 0.3480609 31.2608 0.07379265 87.84089 0.205113 -0.007977781 2 2007397 DEEP 98.59541,0.0 -0.2837060539238126,-1.2021418105815673 -0.3292054,0.7257609 0.1246771,0.2294625
2 1.024 178.2379 2.469464 25.37 25.55794 0.806878 0.2243076 -38.91937 0.06799735 177.2029 0.2155992 0.02363591 1 2173959 DEEP 41.71707,0.0 0.18794391300033886,-0.8220566080115304 -0.1635482,0.6429385 -0.04795597,-0.02283295
4 0.693 252.3481 3.280201 26.94 25.97698 2.476853 0.3896552 -78.6126 0.0402307 -53.41889 -0.06348139 0.01162444 2 2888393 DEEP 8.53188,26.03583,39.4966,0.0 -1.3773604130347592,-0.963021534620392,-0.575419540865479,-1.236087463345128 0.1652952,-0.9963875,0.9234036,-0.5408474 -1.2057,-0.3427341,0.1954684,1.16836
2 0.696 124.4515 2.669297 27.51 26.12188 0.5349436 0.2000143 -162.1567 0.05551422 -50.17403 0.06027824 -0.03035576 2 2362592 DEEP 0.0,4.548905 -1.4024545422431356,-1.3881180277597007 0.3111854,-0.1563703 -0.1354078,0.1245082
2 1.11 145.5459 2.164516 26.27 25.98843 0.4300655 0.2552591 -27.48909 0.03436119 -78.76806 0.05869905 -0.08794306 3 1867112 DEEP 0.0,13.96073 -0.8991699766140686,-0.28156611911531737 0.1954697,-0.04398376 -0.2592665,0.0979706
2 0.718 82.60379 2.260889 27.53 26.11769 0.1809099 0.2970067 -122.3945 0.03583486 140.7076 -0.00929524 -0.001634297 4 1964224 DEEP 0.0,0.3405769 -1.8676938222536958,-1.412307241390594 -0.08611167,0.08879236 -0.07429425,-0.02806694
4 1.306 147.5707 2.095657 26.92 25.7377 0.3428203 0.3038996 132.8729 0.07417926 103.8195 -0.006195217 -0.006455324 3 1795612 DEEP 0.0,1.583643,2.696606,0.3839777 -1.33990314001176,-1.1822960968194571,-0.7281850811543271,-1.4470697449982501 0.06519461,-0.1249297,0.1050137,-0.110891 -0.1652463,-0.0745582,0.07578368,0.1288958
2 1.426 211.8361 3.777895 26.05 25.2637 1.012227 0.182023 102.7476 0.02789331 9.248857 -0.1282348 -0.03262339 1 3259816 DEEP 0.0,41.30717 -2.1029109239802377,-0.7862991188596884 -0.6243133,0.3586844 -0.1505114,0.09098148
2 0.431 125.8925 2.028296 25.22 25.01783 0.5851416 0.1464379 -54.53679 0.06340894 157.0757 -0.08197529 -0.06359395 5 1719239 DEEP 0.0,4.400205 -1.826150371670604,-0.20217474436391134 -0.3848769,0.1437611 -0.1250915,0.1257722
2 1.009 127.9381 2.089471 26.42 24.74812 0.3591019 0.2362162 -121.0876 0.07761158 -48.36431 0.004943414 -0.02584121 2 1788087 DEEP 0.0,2.517174 -1.6718812228711584,-2.3994693428931226 0.03464826,-0.08064463 -0.2059796,0.1341112
2 0.6 204.1738 2.728478 25.15 25.1873 1.578422 0.1427948 -56.27478 0.05984991 27.8215 0.3440244 0.1716061 1 2416561 DEEP 61.15365,0.0 0.03729960505779315,-1.1321024138286755 -0.3365836,1.080357 -0.1771919,0.5182886
4 0.509 119.6741 1.980229 26.79 25.19156 0.4157735 0.5984309 46.31523 0.07722477 -172.3991 0.1044349 -0.1319973 2 1667937 DEEP 0.05523825,0.1013633,0.0,6.127102 -1.9684772420281766,-2.1884429975453963,-1.598435289939322,2.478713545577901 0.1129942,0.2404581,0.356575,-0.02570168 -0.3405858,-0.2742181,-0.1351862,0.0283134
2 0.848 225.9436 1.554867 25.75 25.97835 0.9709067 0.3128975 38.0066 0.04512144 36.37962 0.2220382 -0.0455356 5 1197665 DEEP 58.94803,0.0 0.22835284319355298,-0.9565525763948806 -0.2287525,0.7421432 0.1169273,0.1123099
2 0.609 204.1738 2.089471 26.58 25.12836 1.425641 0.08240304 -143.1464 0.03503103 -164.1739 0.1484314 0.02339551 2 1785578 DEEP 24.63801,0.0 -1.8190932385800709,-1.4516365646814786 -0.561738,0.8510146 0.03115404,0.2224181
2 0.716 241.5461 2.101854 25.63 23.84695 1.631962 0.1718705 -93.64876 0.01953535 -13.61383 0.07125977 -0.04346405 1 1799296 DEEP 0.0,22.36932 -2.343163289905308,-1.7830516056161274 0.5434225,-0.7494664 -0.7842941,0.2115664
2 0.899 200.4472 2.669297 27.4 26.01261 1.076246 0.2486621 -111.1307 0.03725729 121.5461 0.06563034 0.08990737 2 2363774 DEEP 0.0,24.39217 -1.387389779873224,-1.4765535014530629 0.2625011,-0.4024787 0.6396132,-0.2066181
2 0.96 185.3532 2.407572 27.73 26.1702 0.8781562 0.1134903 132.2868 0.0538173 -6.693023 0.05269703 -0.03099778 4 2113337 DEEP 0.0,11.99642 -1.559804556109078,-2.871164977341729 0.4706585,-0.2277077 -0.2244696,0.307924
2 0.525 152.0548 1.751098 25.64 26.0136 0.7181975 0.1479218 124.0676 0.06489707 149.7157 -0.1112727 -0.1497151 2 1416053 DEEP 0.0,13.06756 -1.886624858213605,0.3736008151666228 -0.2893916,0.1163172 -0.4498952,0.1427328
2 1.766 197.2423 3.499652 26.35 25.44627 0.6637426 0.1475721 -132.561 0.03471114 -72.61144 -0.0440191 -0.1118425 5 3060474 DEEP 0.0,38.40956 -1.195413363694654,-0.9037317171923308 -0.1541147,0.06862809 -0.4260839,0.1991679
2 0.278 286.4178 1.986195 26.11 24.85058 3.450879 0.2910065 -159.5371 0.04408136 -74.467 0.07475398 0.2665878 5 1673111 DEEP 45.97758,0.0 -1.2594161225531189,-1.799731722143141 0.1223453,1.235123 -1.5455,1.72104
4 0.44 217.771 2.38042 25.53 24.85429 2.068123 0.5485 85.00976 0.07500095 -83.89649 0.1799417 -0.201543 5 2083342 DEEP 0.0,47.99536,29.65478,29.092 -0.6757069599130329,0.4864475192905707,-1.4392650811281005,-1.751388738377146 0.2836189,-0.5268762,0.8223398,0.574034 -1.320106,0.1519446,0.3392459,0.7275251
4 1.007 201.3724 2.943229 26.23 25.2695 1.139312 0.4823533 107.3847 0.0392323 -23.7816 0.07295311 -0.05967473 1 2610843 DEEP 0.0,29.07754,20.80682,19.86037 -0.9604954149890619,-0.39700347555345883,-1.5560060455596478,-1.9387865581579031 0.3759752,-0.4193868,0.3457504,0.008836938 -0.5708044,-0.04670473,0.3587562,0.5077321
2 0.263 177.8279 3.366667 25.7 25.33056 1.658457 0.2860428 58.52235 0.1468975 -5.858063 0.2924409 -0.07498058 1 2954128 DEEP 0.0,19.21715 -0.9982577884874602,-0.3694372949703971 1.209079,-0.4257534 -0.06804775,0.2108836
2 0.553 146.2177 2.058731 27.02 25.94787 0.7481461 0.07315376 81.39191 0.01709711 0.4434872 0.08980617 -0.02921717 2 1752617 DEEP 0.0,6.956951 -1.820677029184051,-1.0721285913063288 0.4495371,-0.2648458 -0.1367742,0.08544121
4 0.895 299.2265 1.391689 26.23 24.74566 1.518753 0.5594205 67.34267 0.04397121 -77.11499 -0.0873845 -0.2340822 4 1013376 DEEP 0.0,126.7328,125.6653,124.6452 -0.6386594845412407,-1.4843371613034784,-1.6887233931430718,-2.426042591388577 -0.3045831,0.4322241,-0.23272,0.09485003 -0.9674452,0.2014111,0.4455479,0.4978409
4 0.478 80.90959 1.789884 28.16 26.11957 0.2465758 0.1500894 -126.1396 0.06880609 -3.245677 0.004130022 -0.0009234178 3 1459083 DEEP 0.1019496,0.07561912,0.0,0.1453537 -2.422226667585802,-2.5584295568873405,-2.0404255393738113,-1.9720313615399012 0.01013595,-0.104601,0.1266186,-0.06063253 -0.1114525,-0.0587212,0.02693595,0.09169192
2 0.854 165.577 2.728478 26.86 25.67498 0.8497564 0.2125236 -106.6151 0.03092304 74.91245 0.01832617 0.08843249 4 2418037 DEEP 0.0,13.01023 -1.185020985564614,-2.6749662186387364 0.1269738,0.05139643 0.5122295,-0.3341593
2 0.33 165.9587 1.066797 26.76 26.0311 1.006489 0.2304099 74.22426 0.05900782 -29.42649 0.07752127 -0.1680225 4 648160 DEEP 0.0,11.40808 -1.2261439023207639,-0.728904938240632 0.2823779,-0.173866 -0.6324576,0.264683
4 0.82 195.4339 3.28877 26.93 25.43752 1.33286 0.5207047 86.60205 0.05912468 -36.44744 -0.0002598952 0.1720485 5 2895767 DEEP 32.99492,34.18152,33.53441,0.0 -2.384515405345231,-1.4924793485654462,-1.6431837987489626,-0.8181515485641367 0.122147,-0.354687,0.415704,-0.07148761 -0.4858915,-0.3069202,-0.2880668,0.8328281
4 0.954 265.4606 2.896193 26.9 26.18829 2.105303 0.6095767 127.4629 0.08269853 71.55537 0.1895168 -0.209489 2 2569269 DEEP 0.0,123.1074,108.3445,110.7749 -0.7117139888733394,-0.5840726463652364,-1.8246099445195585,-1.1858335508523405 0.6784488,-0.6724234,-0.1002859,0.4057692 -1.141149,-0.0822141,0.8148341,0.7064912
2 0.528 174.9847 0.9778294 26.28 25.95878 0.6356672 0.4835715 32.71008 0.02329917 90.42422 0.04187987 0.09415544 3 555370 DEEP 12.04746,0.0 -0.32122111258896296,-0.8667814642069182 0.04378113,0.2920174 -0.2244004,0.3607932
2 0.775 228.0342 2.951124 25.55 25.64353 1.675687 0.03694796 -166.336 0.01705853 60.68968 -0.2068098 0.3711511 1 2616552 DEEP 98.91002,0.0 0.09352777464216934,-1.2703640484494705 0.2030645,-0.5742338 -0.3629059,1.121592
2 0.704 90.15711 2.064854 24.78 23.6581 0.2440989 0.2639292 3.543906 0.02354664 19.49981 -0.02952595 0.003681733 5 1760102 DEEP 1.105717,0.0 -1.6714874967926936,-1.121901411723008 0.07846964,-0.1595091 -0.05453161,-0.000214245
2 1.342 187.9317 1.869105 25.03 26.19632 0.3731768 0.1770462 169.5065 0.03755823 109.1408 -0.1449758 -0.009135009 2 1551121 DEEP 0.0,34.51729 -0.8360001605231346,1.1663153226371206 -0.3280488,0.04512729 0.005826401,0.005091952
4 0.536 233.8837 2.177199 27.08 26.18926 2.162346 0.462299 16.13482 0.03047027 -160.962 -0.1400856 -0.100825 3 1876870 DEEP 36.07289,0.0,32.74332,44.23145 -1.0701477750012793,-0.8907407456429641,-1.6321239537807646,-0.4534061367016657 0.5364766,-1.170349,0.9299543,0.002720042 -0.682859,-0.479775,0.03448606,0.7628939
2 0.866 123.3105 1.915379 25.02 25.18206 0.3515817 0.07849844 120.7096 0.03617612 -100.6101 -0.08093418 -0.03575713 2 1599862 DEEP 0.0,6.495304 -1.3664760214268548,0.16206484656583237 -0.2290353,0.08109375 -0.1314889,0.03413014
2 0.387 128.5287 3.153702 25.52 25.44609 0.7086564 0.1613495 109.6899 0.05447164 -9.990188 0.1157205 0.09706461 5 2785054 DEEP 6.100885,0.0 -0.07391495197152413,-1.6366162509024598 -0.1581271,0.4222513 -0.1276171,0.2790214
2 0.545 102.3293 3.535793 26.15 26.17157 0.439063 0.2317352 153.6877 0.03329836 -37.67222 -0.1205276 0.01262727 1 3082594 DEEP 4.55377,0.0 0.02157170381161325,-0.8174915820061 0.09575277,-0.3365304 0.004347857,0.08120877
2 1.42 191.8669 3.112372 26.75 25.96398 0.7210204 0.1229212 145.188 0.0299815 68.23136 0.1157417 0.002876255 5 2755443 DEEP 29.4544,0.0 -0.7860222680579287,-1.5902614630815617 -0.2465015,0.4743108 -0.02667343,-0.009351419
4 0.836 158.4893 2.865148 27.3 26.10094 0.75711 0.4951686 137.0593 0.05187709 66.1592 0.03796476 0.02750066 2 2541510 DEEP 7.228805,0.0,2.230937,0.4438095 -0.29702619025671867,-1.4197070284449977,-1.1990602654595102,-1.4238321217420424 -0.2179106,0.3679039,0.2750596,-0.1206826 -0.1998666,-0.1810009,0.2804241,0.3973576
2 0.506 69.1831 2.01018 24.63 23.70676 0.1866429 0.2791241 -153.7955 0.03248551 -130.2054 0.02723382 0.01649108 1 1700042 DEEP 0.0,0.521648 -0.9232354295803963,-1.8060123820056886 0.1066123,-0.0510547 0.06719108,-0.03269219
2 1.371 163.6817 2.83435 26.07 26.10337 0.4686516 0.290864 -46.15639 0.06730526 -23.55147 -0.006441685 -0.09274268 1 2516323 DEEP 0.0,17.65296 -1.1159024761235068,0.03337292163532973 0.1348764,0.05032212 -0.3227563,0.1382045
2 0.801 360.5786 2.803798 25.88 23.98205 3.706447 0.08499788 116.2022 0.03842152 138.1358 0.01994119 -0.1778471 1 2486407 DEEP 0.0,127.7859 -1.8979515824434532,-1.9313378337126346 1.018911,0.7964734 -2.062678,1.637088
2 1.215 187.4995 3.673929 26.18 25.39884 0.995596 0.3465001 -142.5141 0.06862812 176.5873 0.1787874 0.09228443 5 3185995 DEEP 48.71961,0.0 -1.5002561384956181,-0.7811616864684932 -0.2603623,0.6479409 -0.1239365,0.2837356
4 0.853 154.5254 1.43513 24.14 23.02713 0.4557113 0.4345127 -58.12451 0.1978738 168.2368 0.02204364 0.06566303 2 1062494 DEEP 7.98649,1.687167,1.925409,0.0 0.4369962201926228,-1.589129757092135,-1.58230983318261,-1.112868912332686 -0.06148868,0.267146,0.1928238,-0.1398301 -0.09335468,0.02262549,0.1410903,0.22767
4 0.779 206.538 2.1393 27.31 25.99685 1.131113 0.4532287 -41.80207 0.04311488 -174.2159 -0.08069024 -0.08891986 4 1838850 DEEP 3.128119,5.100803,0.0,25.37545 -1.664306515209089,-1.5566671049792191,-1.3131541021457145,-0.007793604640098504 0.200747,-0.3372387,-0.7055356,0.2590859 -0.6204588,-0.5469536,0.05634849,0.3149191
4 0.943 218.273 3.0552 25.86 25.64901 1.567588 0.5981189 177.7892 0.05304049 -15.43784 -0.1175757 0.04018043 2 2705711 DEEP 49.65507,34.34494,0.0,43.6036 0.14475008793760044,-1.111606386759703,-0.6680114817196905,-0.21099111591574926 0.06951792,0.6587568,-0.9050766,0.1590204 -0.4835444,0.02719537,0.1356225,0.5223482
4 0.493 180.7174 2.360198 27.05 25.76124 1.306632 0.3932682 -25.89589 0.05219641 -167.0842 0.02595683 0.06723951 4 2063439 DEEP 9.752624,0.0,0.663804,3.273074 -0.4060667221160764,-1.3474231732377837,-1.4626756325160817,-1.2887557089673685 -0.1698447,0.7103551,-0.5408975,0.192661 -0.454423,0.03327168,0.4096396,0.5944742
2 1.131 130.017 2.202719 26.38 25.83624 0.3552721 0.5386284 85.91626 0.04282486 -108.1214 -0.02115664 -0.08351618 2 1906482 DEEP 0.0,9.901933 -0.5437552630994631,-0.9948621818574904 -0.0519994,0.05757771 -0.2686489,0.06930252
2 0.823 223.3572 3.544874 27.18 26.14025 1.607256 0.4210061 54.89645 0.04081914 137.5239 0.05700721 0.2302284 1 3090686 DEEP 60.02926,0.0 -1.1793767637356876,-1.0397460288134224 0.1869427,0.3926516 -0.5830065,1.011032
2 1.544 106.1696 2.306863 27.46 25.7652 0.1256717 0.1217227 129.5708 0.02910004 -40.98902 -0.005704378 0.003880007 3 2014574 DEEP 0.0,0.6469583 -1.6947990129262136,-2.251367045941885 -0.05758437,0.05995536 0.05053125,0.006058795
2 1.337 129.1219 3.104156 24.51 25.66361 0.3618369 0.346953 -156.1026 0.04816067 -77.52261 0.1123178 0.09271841 2 2748345 DEEP 0.0,16.65546 -0.689479807048453,1.1536065070225991 0.2477444,-0.02777162 0.2069679,-0.0275888
2 1.096 147.5707 2.721028 27.13 25.92154 0.5229439 0.2373487 -140.9924 0.06585423 -12.29178 0.0529674 0.03856743 2 2412451 DEEP 8.892989,0.0 -1.6303996509910832,-1.2084585934208234 -0.1152847,0.3067183 -0.161785,0.1470576
2 1.198 221.3095 3.178699 25.43 25.35365 1.169842 0.3670951 42.8081 0.09312254 -104.933 -0.01111928 0.1999623 1 2809454 DEEP 72.90488,0.0 -0.07635459790270467,-0.8422240316409464 0.1726259,0.2509888 -0.3250831,0.842131
2 0.604 194.0886 1.225541 23.11 23.40203 0.9435642 0.2616406 23.7466 0.05057755 38.25504 0.1371893 0.230756 2 824379 DEEP 40.23405,0.0 0.29203058107039215,-0.7719790961101337 -0.06221081,0.5006455 -0.1794082,0.5778937
4 1.433 185.7804 3.65527 27.06 25.74357 0.8378745 0.4185451 114.406 0.05020506 150.7634 -0.04151149 0.07241108 1 3173529 DEEP 23.38271,22.15617,23.32604,0.0 -1.4036762409224124,-2.136214491092885,-1.3164280673130317,-0.9137452333792916 -0.1343256,0.1882227,0.3213931,-0.272891 -0.2779794,-0.2752151,-0.008339072,0.4243618
2 1.008 234.9633 2.234906 25.42 24.90282 1.303679 0.1978124 -99.80676 0.1317954 -38.08684 0.2019729 -0.04833327 1 1939147 DEEP 0.0,70.5372 -1.156266769173133,-0.5171773040815422 0.7918663,-0.4150991 -0.4746527,0.01810935
2 0.724 84.91805 3.254597 26.34 25.6813 0.2338909 0.3043176 77.23799 0.05970031 48.4131 -0.007254026 0.03157022 1 2868072 DEEP 1.143889,0.0 -0.6586972236193084,-1.0573445633539393 0.05975259,0.02270871 -0.06617889,0.1647599
2 0.458 99.54054 1.998164 24.85 25.39968 0.3510758 0.2280837 -56.30311 0.08431478 -68.18926 -0.09518332 0.0009629888 1 1687024 DEEP 2.710596,0.0 0.5496845126828169,-1.0991475068448104 0.08126424,-0.2552443 0.01290075,0.1129819
2 0.743 251.1886 1.514314 26.98 26.18168 1.510347 0.05239474 -167.6325 0.1535316 0.5602384 0.1844656 -0.08404413 3 1151149 DEEP 0.0,68.66941 -0.9500534433387674,-0.7983195913642491 1.072919,-0.3319367 -0.151191,0.4033613
2 0.674 142.2329 1.146846 25.68 25.50944 0.3912778 0.2662645 -10.25028 0.07070783 -74.74101 0.01033137 -0.07627437 5 737834 DEEP 0.0,6.587757 -1.244743582315371,-0.17055837626608167 0.09195923,0.001471688 -0.2672008,0.1134702
2 0.432 185.7804 0.6323162 25.91 26.00409 0.6032428 0.3169217 -15.54697 0.04670806 -170.0792 0.1852446 -0.03565485 3 230660 DEEP 0.0,19.72429 -0.6418388515622991,0.09408672494764418 0.4915876,-0.1041804 -0.07620458,0.01846491
2 0.58 170.2159 2.01018 25.49 25.69789 1.06073 0.5133009 136.7014 0.03789153 -3.393273 0.3114821 -0.1897401 2 1700565 DEEP 0.0,41.37014 -0.5109518811862971,0.20789156117022214 0.7651473,-0.1471472 -0.4835076,0.05766358
2 0.755 156.6751 1.834881 25.59 24.98738 0.6021587 0.3687748 -123.0847 0.04326142 105.6282 0.01637956 -0.06985682 2 1511114 DEEP 0.0,9.242693 -1.1200009141404121,-0.6026209999488544 -0.04450549,-0.1630093 -0.4122819,0.178101
2 1.497 168.6553 2.796198 26.06 26.14384 0.4487434 0.2995053 138.9856 0.02283975 1.476073 -0.002489368 0.103993 2 2482593 DEEP 21.44415,0.0 0.08383853263308051,-1.1502576583705812 -0.02546515,-0.09721868 -0.1219651,0.3210045
2 0.658 151.3561 1.396478 25.58 25.5972 0.5352425 0.1394192 -104.185 0.07162634 -127.3321 -0.05855521 0.1055105 1 1017465 DEEP 10.90493,0.0 0.017203900081381538,-1.2437595238512096 0.0929603,-0.07140369 -0.1186084,0.3907727
2 0.354 154.5254 1.519348 25.29 25.60309 0.9135546 0.4545344 85.71656 0.03845972 128.3929 -0.1440637 -0.2218747 1 1154052 DEEP 0.0,15.34565 -0.7246471339353387,0.31309104296079027 -0.240091,0.1588222 -0.7023447,0.1195132
2 1.287 159.5879 1.723724 25.42 24.85779 0.2606119 0.1890761 40.19923 0.04686003 173.8665 -0.05615109 -0.01522796 2 1389410 DEEP 0.0,10.28122 -0.950588270493272,-0.5622069791669401 -0.1838673,0.0691787 -0.05052354,0.01181634
2 0.731 221.8196 1.915379 25.87 25.57948 1.429093 0.195108 -91.00545 0.05770661 71.0724 -0.09614292 0.3256905 5 1599001 DEEP 77.20032,0.0 -0.2905203219982813,-0.8746327404148123 0.1633009,-0.1185976 -0.3254002,1.075614
2 0.802 188.3649 1.406083 26.17 25.46784 0.6783483 0.4768921 -152.453 0.06756301 94.43176 0.07736236 0.1111514 4 1029224 DEEP 24.10221,0.0 -0.7021592728705084,-0.8257685476551292 -0.0259347,0.3118407 -0.2103724,0.3778998
2 0.243 174.9847 2.750916 25.61 26.08565 1.412851 0.05055303 -175.7129 0.04810822 40.0524 -0.1703652 0.3768977 5 2435651 DEEP 19.90169,0.0 0.4756505208138864,-1.3499910743486578 0.1265526,-0.3903792 -0.280937,1.03395
2 0.357 169.8244 1.138276 26.44 25.67293 1.078455 0.4198228 24.7037 0.04030561 74.6303 0.1762434 0.138985 4 726080 DEEP 16.3235,0.0 -1.3189165517879384,-0.76706741504262 -0.184414,0.6131443 -0.2578173,0.4681066
2 0.95 156.6751 3.893951 25.64 24.81235 0.801777 0.3874493 -53.77198 0.03576721 -90.22821 0.09830469 -0.1088258 5 3336855 DEEP 0.0,20.65635 -0.8276466195363018,-1.3434416117332009 0.3262603,-0.2315893 -0.4607904,0.1151003
2 0.38 189.2344 1.812293 24.8 25.32923 1.399581 0.4203498 156.8634 0.07382586 173.4659 -0.307416 -0.1512044 5 1483426 DEEP 0.0,33.86528 -0.7289271313369182,0.529226530367414 -1.133644,0.2271065 -0.08994757,0.2374449
2 0.291 154.17 0.6820276 26.09 25.95915 0.724362 0.3576036 92.44478 0.05718173 100.222 -0.09147801 0.1255672 3 270513 DEEP 8.072277,0.0 -0.13084878649130055,-0.7752042101265965 0.1730481,-0.1996733 -0.1027867,0.5183245
2 0.173 115.08 2.1393 24.79 25.74739 0.7259029 0.2090808 -29.02594 0.06040816 134.728 -0.2084771 0.1632435 1 1835547 DEEP 0.0,4.589672 -0.6211513285150309,0.9573918901508828 -0.5049811,0.06276068 0.4000903,-0.05224183
4 1.05 278.6121 1.740115 25.71 24.11536 1.268702 0.3570778 -121.9313 0.03721261 -177.4444 -0.04345766 0.0273756 5 1406963 DEEP 0.0,32.32794,11.52458,3.382091 -1.5946350595047407,-0.8227473937454511,-1.6148207276450695,-1.7530350400911687 -0.5868064,0.4273325,-0.4794641,0.2250635 -0.3573745,-0.312959,0.4099137,0.617547
