NIMG ZLENS SIGMA ZSRC MAGH APMAG_H IMSEP EPSILON PHI KAPPA THETA XSRC YSRC TYP LENSID TIER DELAY MAG XIMG YIMG
2 0.814 190.1078 2.083299 24.67 26.07154 0.9693523 0.1453989 -74.06404 0.05091812 65.11882 -0.217166 0.3223445 1 1780497 DEEP 0.0,66.46805 -0.8061204241209037,1.401542722096304 -0.3855275,0.060765 0.779903,-0.08060087
2 0.539 162.9296 1.840557 25.68 25.31618 0.9268323 0.4731235 -82.8697 0.03684648 163.638 0.1151379 -0.2167664 1 1515886 DEEP 0.0,23.26809 -0.6990778288120781,-0.3638168554481288 0.2897484,-0.1629054 -0.6567427,0.1520358
2 0.829 156.6751 1.559981 24.72 24.70674 0.4971225 0.2161272 -24.27679 0.06116019 53.87305 0.0136395 -0.1133583 1 1203376 DEEP 0.0,13.173 -1.4197795594934892,-0.013255931283038728 0.03062329,-0.005380729 -0.3622974,0.1335196
4 0.277 166.7247 3.93326 26.22 25.11009 1.353656 0.4851537 -36.9913 0.0369572 40.57137 -0.02744613 -0.05991124 1 3360475 DEEP 2.031626,0.0,0.5454361,5.010279 -1.109913961573071,-1.366502544696346,-1.4379312066092518,-0.3891233633442981 -0.4104691,0.4446732,-0.6882397,0.2963128 -0.5282721,-0.5671883,0.1736853,0.444774
4 0.364 307.6097 2.058731 25.34 23.5872 4.209742 0.1913149 140.6632 0.03084855 126.5012 -0.09617949 0.1095764 1 1751422 DEEP 44.2199,41.50971,0.0,34.82406 -1.7528019207153158,-1.9097984169651383,-1.5913970048177482,-2.3707041986287787 -0.703237,1.679436,-1.584268,1.486095 -1.687339,0.7550318,1.60792,-1.27215
2 0.411 220.8005 3.022888 26.1 25.17429 2.340669 0.1679185 -14.37004 0.09228094 -50.15732 0.3137767 -0.2305659 1 2675691 DEEP 0.0,56.12707 -0.9257112552594651,-1.6489127660917966 1.252129,-0.5727707 -0.988239,0.4775291
2 0.604 209.894 0.7931969 23.03 23.42033 0.5384531 0.3637064 -27.75744 0.1054974 91.47436 0.1199405 -0.132566 2 371556 DEEP 0.0,31.13868 -0.6742819177475791,0.3903318894204233 0.2688229,-0.04995829 -0.3656393,0.06830802
2 0.892 132.1296 1.789884 25.07 24.99307 0.3619957 0.3100762 32.1046 0.04351296 -98.16882 0.009908395 -0.06701986 1 1461902 DEEP 0.0,6.218032 -1.2296454669393666,-0.0769272414591267 -0.04771817,-0.03925979 -0.2568728,0.1050241
2 0.813 231.7395 3.01485 27.15 26.19675 1.769849 0.3380715 173.3434 0.03343814 -115.4882 -0.3483469 0.002484447 2 2670953 DEEP 0.0,90.86077 -0.9532453751582111,-1.2469108167929615 -1.226068,0.5433962 -0.0134305,0.02347371
2 1.324 165.9587 2.170851 26.12 25.06319 0.3811315 0.3592433 20.59098 0.0455268 -38.76462 0.03773224 -0.009214285 2 1874349 DEEP 0.0,8.35169 -1.1955530783604644,-1.0568065067866965 0.251726,-0.1047876 -0.008212683,0.1265437
2 0.612 213.3045 1.013753 24.64 25.94402 0.9215158 0.5722375 124.715 0.02791435 118.9903 0.2949903 -0.2342512 2 593772 DEEP 0.0,70.35595 -0.42632606329984063,1.3040217509257992 0.601478,-0.06541336 -0.6055897,0.03037202
2 1.423 214.2891 2.373666 25.91 25.34997 0.6808519 0.2436279 32.0996 0.06145073 114.6605 0.04602902 -0.09497226 2 2081582 DEEP 0.0,34.46546 -1.7215011095558672,-0.5600331392208788 0.1615045,-0.1107685 -0.4242321,0.1998086
2 0.449 134.586 1.382142 24.74 24.64354 0.5753622 0.216674 1.770816 0.02561751 44.12073 0.02592879 -0.1064175 1 999762 DEEP 0.0,5.404977 -2.175149027377939,-0.09646099930999918 0.106887,-0.03538218 -0.3811872,0.1763081
2 0.688 191.4256 1.874849 26.53 25.61048 1.066582 0.3738031 -167.2917 0.04104554 59.04551 0.1746792 0.0192219 3 1554454 DEEP 28.54725,0.0 -1.3486318559229684,-0.919522477825277 -0.35096,0.7133525 0.1165459,0.1860893
2 0.436 138.9953 2.567981 25.68 26.06599 0.8458682 0.1975939 126.641 0.05367731 86.26076 -0.1145121 0.2446381 1 2265757 DEEP 15.53719,0.0 0.38598811979178294,-0.7499225555337505 0.05829415,-0.2603412 -0.1313349,0.652224
2 0.696 314.7748 1.138276 25.08 25.49079 1.937018 0.585093 -134.8228 0.03784148 -101.5235 -0.3723138 -0.5969221 2 728534 DEEP 0.0,320.4124 -0.440138389736232,0.4107891045403519 -0.9527908,0.07871426 -1.408376,0.2311469
2 0.213 130.017 0.4419552 25.2 25.91326 0.4981755 0.2277399 -26.76928 0.09983506 -158.2959 0.1546748 -0.07602514 3 98323 DEEP 0.0,4.439974 -0.7291135354381828,0.7132646352206212 0.412434,-0.06380595 -0.1107597,0.03543985
2 0.724 142.2329 1.11277 26.07 25.48411 0.3262062 0.474625 80.15082 0.0929131 -59.93148 -0.01294672 0.05009574 5 701005 DEEP 5.449331,0.0 -0.585893260254385,-0.7202428219582596 0.09649909,-0.0411393 -0.06086179,0.234885
2 0.657 188.3649 2.18356 26.87 26.06799 1.142182 0.06685893 64.77095 0.03118552 -42.64271 0.1744896 -0.008875687 3 1884200 DEEP 0.0,24.60278 -1.6363396644041028,-0.8020122915606875 0.7421613,-0.3944042 -0.0986952,0.01443073
2 1.172 163.3052 2.202719 25.47 24.69926 0.4686328 0.2751273 89.41024 0.05489439 -19.2698 -0.03635639 -0.06951206 5 1906647 DEEP 0.0,12.81627 -1.3726053762417525,-0.7707449825802187 -0.09204349,0.1088276 -0.3010711,0.1223289
2 0.499 125.0259 2.114286 24.75 25.92353 0.5877116 0.2888664 73.25257 0.03139095 17.79028 0.192824 0.0884031 1 1810887 DEEP 0.0,10.72847 -0.8063167694061885,1.17352595129828 0.4405857,-0.07147352 0.2676537,-0.02079101
2 0.924 139.6368 2.903993 25.15 24.15619 0.5914216 0.1874409 -102.2221 0.06740437 73.67507 -0.03953745 -0.07385687 1 2576055 DEEP 0.0,9.494059 -0.9938063448718971,-1.4521579743901158 -0.1441596,0.1618803 -0.3718841,0.1341981
2 0.331 257.0396 1.066797 26.97 26.06625 2.203057 0.4239035 -149.6784 0.02837021 -44.87948 -0.2849135 -0.02103711 3 648177 DEEP 0.0,46.65568 -1.0460673004427237,-0.9037543880701447 -1.453462,0.7476799 -0.3995636,-0.4913974
2 1.464 92.46982 3.30596 25.9 25.96314 0.1666488 0.1006688 -57.97419 0.0495444 -118.4301 -0.0403595 0.001402635 2 2911962 DEEP 0.0,2.37936 -1.4617033655539904,0.0631412111168155 -0.1226697,0.04394951 -0.003575923,-0.0004360373
2 1.28 139.6368 3.095955 25.89 25.14765 0.4299443 0.5109783 -74.20326 0.02345322 -28.02768 0.03292422 -0.06530002 1 2741270 DEEP 0.0,10.41927 -0.7423471028927027,-1.1148954699612528 0.1233285,-0.1449213 -0.2824295,0.0535676
2 1.659 150.6607 2.300256 26.06 26.18907 0.2228707 0.08538792 124.2499 0.04494877 -131.3624 -0.006861867 -0.05964708 1 2008050 DEEP 0.0,10.71528 -1.0488906952824113,0.12907408584808988 -0.03013845,0.006676601 -0.1700663,0.04974271
2 1.004 138.6756 2.083299 26.16 25.94225 0.4214642 0.3994613 129.4609 0.04497064 -153.1046 0.07697432 -0.09678447 2 1781578 DEEP 0.0,13.41694 -0.7655820578029886,-0.21774642643077807 0.2164214,-0.05449828 -0.2489337,0.07392015
2 1.351 129.4196 2.126768 26.03 25.34267 0.2592659 0.1254385 10.8334 0.09920164 2.580843 -0.05933656 -0.005587511 1 1828392 DEEP 0.0,7.66278 -0.7595608935341498,-0.6873264380073153 -0.1950637,0.06326439 -0.01661104,0.005419958
2 1.459 102.3293 2.400764 27.48 25.65518 0.1419049 0.2781581 -70.34703 0.06959461 -144.7655 0.00142173 0.006903323 3 2108511 DEEP 0.0,0.5811323 -1.8248168226579833,-2.2934362969189763 0.01150514,-0.05622661 0.08231671,-0.04238058
2 0.696 206.063 2.273959 27.54 25.80924 1.255364 0.2721666 20.45526 0.05340134 -70.17175 0.03390721 0.07104265 3 1977507 DEEP 14.95873,0.0 -1.730756302161762,-2.0054073959711998 -0.02141013,0.4921898 -0.5920192,0.5534733
2 0.699 96.3829 2.728478 24.34 25.63613 0.352364 0.05251437 -97.64248 0.1678601 56.75492 -0.1121187 -0.04911143 5 2417098 DEEP 0.0,5.340492 -0.651463888561385,1.296132954967859 -0.2462102,0.03339962 -0.2023483,0.01207829
2 0.722 254.683 1.745601 24.28 24.05847 1.810953 0.4447659 107.9408 0.04497487 -10.89102 0.2988155 -0.4378269 1 1411361 DEEP 0.0,156.146 -0.668838024622882,-0.2215307764882166 0.7930906,-0.2715701 -1.202244,0.2626958
3 0.849 346.7369 2.560853 25.84 25.69971 2.797118 0.8376614 154.9585 0.0293767 74.11353 -0.4117522 -1.034484 5 2261244 DEEP 0.0,68.30682,38.37733 -0.6461166711464339,-0.1402888679139665,-0.8304409754723402 0.6225207,-0.9991036,-1.928085 -2.253547,-1.925822,-1.105382
2 0.496 138.3566 3.17035 24.63 24.57599 0.7851402 0.315308 165.8466 0.04225223 -85.10471 0.09810199 -0.1605741 5 2799130 DEEP 0.0,11.6718 -1.002873425311406,-0.05400885616988567 0.3665607,-0.06413543 -0.4642778,0.1921869
2 0.156 119.1242 1.601271 24.74 24.36407 0.6069385 0.6655253 72.29731 0.0601957 162.4962 -0.05708291 -0.09384815 2 1246070 DEEP 0.0,1.878426 -0.6965239354155666,-0.37593231281667633 -0.1886707,0.2316242 -0.4190379,0.01882794
2 0.663 129.7179 3.472735 26.21 25.68187 0.6261543 0.2839658 144.7394 0.03525833 8.507667 -0.1136229 -0.01300057 1 3035882 DEEP 0.0,8.256109 -1.041734377268511,-0.5281345015152996 -0.4432441,0.1811259 0.03481911,0.08205536
2 0.479 103.992 1.406083 25.14 25.32467 0.3254012 0.3935608 -93.16624 0.03993535 11.39471 0.06191744 -0.001260197 1 1026966 DEEP 1.92814,0.0 0.18467466029144136,-2.171488117276517 -0.09945566,0.2204799 0.005317407,0.06470774
2 0.855 146.8926 1.773195 25.33 24.11032 0.5030165 0.1896268 -178.5008 0.03476332 -133.8407 -0.06793458 -0.008423773 1 1443174 DEEP 0.0,7.531348 -1.2196760006442062,-1.7585285400066306 -0.31584,0.1823269 -0.063378,0.006301913
2 1.309 115.3453 3.845256 27.35 25.99432 0.3333873 0.249064 -131.4331 0.02733224 137.3055 -0.02111464 -0.03482174 5 3305583 DEEP 0.0,3.65895 -1.355682653552541,-1.889271051063959 -0.1161597,0.04592694 -0.1718491,0.119484
2 0.437 295.1209 2.903993 25.63 25.71377 3.534935 0.05191621 133.9193 0.04086723 -179.5326 -0.2781704 -0.8236463 1 2573419 DEEP 0.0,205.0836 -1.4444525084810047,0.08377390795289416 -0.9798184,0.2985348 -2.422169,0.8735214
2 0.462 96.16123 2.935351 26.33 25.62529 0.3728637 0.2559304 116.3871 0.02887015 -153.3956 0.0565043 -0.02034938 1 2600826 DEEP 0.0,1.664871 -1.3806484941439077,-0.7047096052540676 0.2179341,-0.1288355 -0.123038,0.01399538
2 0.274 226.4644 2.01018 26.53 26.1302 2.420431 0.289432 -108.0083 0.0362183 20.33887 0.196684 0.5939122 3 1698779 DEEP 61.54619,0.0 -0.3997988464606679,-0.8367941642342596 -0.1571464,0.7073291 -0.5654118,1.695378
2 0.742 248.3133 1.857651 25.36 25.38809 1.658196 0.2393133 118.8405 0.02174415 -104.5344 -0.3673511 0.2378848 2 1535993 DEEP 120.1872,0.0 0.028087061261527962,-0.9724103369990061 0.3671088,-0.9513114 -0.1572315,0.848443
2 0.488 177.0109 1.256918 23.37 24.65491 0.9669233 0.3620139 -88.02439 0.0579269 -159.1539 0.06149802 0.3968907 2 858877 DEEP 0.0,39.87013 -0.6520387340187078,1.2849065465100535 0.1724441,-0.01968899 0.8577238,-0.08991836
4 0.626 149.9685 2.476409 26.87 24.88057 0.8127094 0.2016541 40.58077 0.02867163 10.19982 0.03938778 0.0183803 2 2178462 DEEP 4.313275,0.0,3.921832,3.880047 -1.9894333537974804,-1.522119193615952,-2.9491286229116778,-3.236739696383414 -0.3243168,0.3998683,-0.0725073,-0.2484682 0.1463695,0.2207845,-0.3528247,-0.2692731
2 0.67 155.9553 0.9386658 25.64 25.78771 0.3269309 0.1527084 -72.17585 0.03399127 -147.0729 0.06968877 0.04265653 3 515764 DEEP 8.095386,0.0 0.14770880216626925,-1.2241390816382207 -0.06919279,0.2040718 -0.03795928,0.141513
2 0.602 201.3724 2.20913 26.72 25.34867 1.372932 0.2384465 -79.61264 0.06054955 45.07718 0.002351958 -0.1246641 2 1910071 DEEP 0.0,19.82138 -1.3713328384538468,-2.314792758036315 -0.100474,-0.2464571 -0.8448665,0.520282
2 0.493 164.4372 2.59664 25.38 23.75082 1.019777 0.2049101 1.43923 0.04294655 -66.28073 0.03106874 -0.05628808 1 2293421 DEEP 0.0,5.981694 -1.9499331735255208,-1.6291770850531075 0.4516115,-0.07612457 -0.4107473,0.4618574
2 1.046 169.8244 1.817923 24.63 25.5688 0.5089148 0.2825873 132.7638 0.02915769 -137.8077 0.09868636 -0.1667192 2 1493789 DEEP 0.0,32.24913 -0.7474970880508895,0.9388048712352183 0.2350733,-0.02985529 -0.375891,0.05862849
2 0.536 205.5891 2.935351 26.69 25.75654 1.75841 0.2843072 148.6528 0.03387185 161.136 0.2577161 -0.09976302 2 2601194 DEEP 0.0,42.55932 -0.9334566572966212,-1.8054468604088307 1.077354,-0.5996248 -0.4804367,0.04847582
4 0.655 138.9953 3.280201 25.12 24.61219 0.7560321 0.5686414 -36.25561 0.03789249 -79.1297 0.03943311 0.02386457 2 2888183 DEEP 5.522886,0.0,2.831974,1.108481 0.18452498711904572,-0.9768618815185492,-0.5078134900898339,-1.0827793383311357 -0.1629195,0.358994,0.1902701,-0.1991337 -0.1839437,-0.1820564,0.2732035,0.327922
2 0.184 134.8963 1.203396 25.34 25.69049 0.8772441 0.1144592 -95.68761 0.07891816 -111.2133 -0.1924239 -0.156472 3 796713 DEEP 0.0,6.077749 -0.8542133346859708,0.35048848717596404 -0.4517791,0.1474769 -0.5476823,0.09298111
2 0.823 105.4387 2.373666 26.15 25.65189 0.3116943 0.05402271 -80.11708 0.03913777 85.60246 -0.04551273 -0.03111915 1 2078934 DEEP 0.0,2.912858 -1.4807614583160456,-0.49810815902306316 -0.1487475,0.08860526 -0.1535123,0.0485199
2 0.967 163.6817 1.469461 27.4 25.94794 0.3717271 0.3402604 94.11043 0.05322927 1.769893 -0.009411098 0.03202188 3 1101716 DEEP 0.0,4.939582 -1.4520630616861618,-2.3215341546641026 -0.0481767,0.1200828 0.2201611,-0.111305
2 1.034 150.3142 1.863372 25.06 24.10951 0.4415974 0.2120499 165.7705 0.07232777 165.8883 0.0596303 -0.006335374 1 1543968 DEEP 0.0,8.620758 -0.9504919124689895,-1.8281707107152532 0.2899691,-0.151616 -0.05380179,-0.05052031
4 0.73 196.7886 1.575387 25.88 24.88632 1.021033 0.4281588 119.0842 0.03865578 92.29812 0.004325946 -0.0657767 2 1220353 DEEP 0.0,12.9941,16.35504,11.28852 -0.993682444838967,-1.1427134092529403,-0.5564439468216694,-1.6577588116140127 0.1798895,-0.4165497,0.2881716,-0.2709894 -0.5543026,-0.04574642,0.2453288,0.3617853
2 0.258 166.3413 1.659133 24.92 24.10862 1.148276 0.4273947 -43.47754 0.0792697 -120.2597 0.1881792 -0.07140741 1 1311763 DEEP 0.0,9.783869 -1.1470839432825086,-0.8113820687337098 0.6665316,-0.4079396 -0.4253309,-0.02029974
2 0.779 217.2701 2.228443 26.12 25.56615 1.475426 0.5297445 -52.12777 0.03204778 113.2671 -0.261933 0.2711993 2 1931194 DEEP 89.99176,0.0 -0.9993607755640522,-0.5538537697631893 0.3122941,-0.7283323 -0.1685403,0.8773945
2 0.971 234.4229 1.903741 25.19 25.18331 1.136552 0.2575856 72.06377 0.04509358 172.6377 0.2411254 0.1729955 2 1587614 DEEP 89.2137,0.0 -0.00668596412993723,-1.0136783835452698 -0.242271,0.6862319 -0.1244212,0.531042
2 0.385 158.4893 1.087569 27.24 25.25042 0.7852045 0.2560317 -98.41509 0.06695805 179.3644 0.003677677 -0.05505801 2 671209 DEEP 0.0,3.469267 -1.9895827775176047,-2.210432441959819 -0.04357681,-0.1301189 -0.4531915,0.3272293
2 0.089 118.0321 1.4109 25.11 25.22334 0.7243372 0.09216264 56.82595 0.03095053 0.1888061 0.06599998 0.1842333 2 1030439 DEEP 1.697209,0.0 0.11334300106653505,-1.117636409670546 -0.04997811,0.2303872 -0.1630876,0.5047894
2 0.615 155.9553 1.974274 26.98 25.55446 0.828301 0.05897585 -97.58906 0.06631859 -1.589359 -0.09658697 0.01443549 3 1662328 DEEP 9.468012,0.0 -1.6059050465157887,-1.4255447866186122 0.3029816,-0.5174279 -0.06483051,0.04923424
2 0.138 152.0548 1.330307 24.72 25.45442 1.048231 0.3910504 8.507967 0.06757359 76.85102 0.1995571 -0.2400574 1 939419 DEEP 0.0,6.527393 -1.32688227758273,0.7344178084241575 0.6186569,-0.1102645 -0.560057,0.1932431
4 0.403 157.0363 0.7896141 26.61 25.5075 0.5911943 0.5161114 59.59248 0.04503372 2.213037 0.05554957 -0.01698775 3 367121 DEEP 1.266698,1.549868,4.589028,0.0 -1.65483681251956,-1.3702447671978548,0.08559683745584386,-1.1025020230483933 -0.003072876,0.2252584,-0.1814719,0.3190049 -0.3179939,-0.2219027,0.1012924,0.1777648
2 1.493 141.9058 3.178699 27.0 25.49135 0.4021165 0.2069845 155.9532 0.08898471 48.13587 -0.03122774 -0.0259906 2 2810519 DEEP 0.0,6.375302 -1.5086466552068354,-1.6109278144706098 -0.2037873,0.09573921 -0.1414662,0.1268276
2 1.475 199.0673 3.071453 25.56 24.70777 0.7436916 0.4554072 -57.8688 0.05636444 23.34234 0.1264284 -0.1013745 1 2721346 DEEP 0.0,47.53732 -0.8640390331278576,-0.8522306447315657 0.3964291,-0.2092123 -0.3599986,0.07159817
4 1.008 320.6269 2.326764 26.83 24.47718 2.239044 0.1524961 -174.8924 0.06810415 142.5602 0.04894215 0.1251676 2 2033002 DEEP 77.484,1.392237,0.0,6.527546 -1.1320756229626474,-2.394788134983213,-2.3528198782282805,-2.78397523463291 -0.3086105,-0.756979,1.239186,0.3330368 -0.9419587,1.096994,0.3502115,1.203177
2 0.175 242.661 0.3854154 23.72 23.82725 1.812206 0.09188911 93.7526 0.04832634 91.01613 0.2773504 -0.3946951 2 67781 DEEP 0.0,35.53756 -0.9614385841816679,0.10725308909936321 0.6285897,-0.2667747 -1.264511,0.3110563
2 0.747 155.5966 1.464527 26.5 25.82244 0.5423035 0.2212858 -80.40287 0.0341784 40.91897 -0.02836588 0.1109539 2 1095154 DEEP 12.46452,0.0 -0.6775624235771502,-1.0575290488000695 0.05372748,-0.05836752 -0.1493615,0.3812304
2 0.262 167.1091 2.254374 27.01 25.75079 1.102229 0.4132721 172.8945 0.08032024 -82.49089 0.08782362 0.02479707 2 1954935 DEEP 5.173633,0.0 -1.2592142613134842,-1.4787008211905819 -0.3112497,0.7225836 -0.443044,-0.06081774
2 0.485 166.7247 1.316367 25.82 25.18211 0.8249449 0.07715295 -138.5657 0.0564654 -23.21929 -0.06883862 -0.116066 2 925722 DEEP 0.0,11.12103 -1.7650977611904028,-0.637888677750288 -0.3435752,0.1273462 -0.4222262,0.2550973
2 0.476 100.2305 1.968331 25.51 25.59687 0.3624268 0.2580141 -106.7781 0.04738076 4.710174 -0.01877485 0.0965492 2 1655012 DEEP 2.945319,0.0 0.08687482926970438,-1.075383634485351 0.02972519,-0.01997041 -0.08260926,0.2763943
2 0.545 84.33348 1.117 24.65 26.00598 0.1893027 0.1008594 11.94851 0.06193295 7.838209 -0.07192811 0.007675927 2 704439 DEEP 0.0,1.88042 -0.6790604315783864,1.355979071130826 -0.1714226,0.01767567 0.006276585,-0.002517991
2 0.492 155.5966 1.151144 25.44 25.49629 0.7265649 0.3489172 126.4654 0.03620909 -69.83573 0.166574 -0.1418144 1 741274 DEEP 0.0,17.81672 -0.6609340605664615,0.05628681940746499 0.4038418,-0.1192814 -0.4327272,0.07149368
2 1.049 222.331 3.31458 25.8 25.0001 1.313654 0.2314444 54.73241 0.04441453 128.2436 -0.178371 -0.01289543 1 2917239 DEEP 0.0,49.66568 -1.8259912159623604,-0.7998970332453403 -0.8157427,0.4892278 -0.2017464,-0.05095702
2 0.443 127.0574 2.360198 26.81 25.38837 0.6661165 0.06106887 -133.6358 0.06963092 22.74093 0.04955315 0.01650453 5 2063159 DEEP 2.655085,0.0 -2.3215312113332502,-1.4216302508216838 -0.281977,0.3742186 0.04607733,0.1606134
2 1.186 187.4995 2.698769 26.16 25.24148 0.7828753 0.2272323 61.51694 0.04307465 -119.757 -0.01014256 -0.1271158 1 2392322 DEEP 0.0,30.4174 -1.0137125292534497,-0.9185170079816563 -0.1465819,-0.0715719 -0.5242292,0.2550443
2 1.369 261.8183 2.919641 25.25 24.67322 1.237815 0.3712008 -133.122 0.02540787 -37.07974 0.1607638 -0.004704987 1 2591699 DEEP 82.5993,0.0 -0.5767754646686256,-1.2802818537699387 -0.4441671,0.791519 0.2055292,0.2780963
2 1.019 101.3911 2.803798 25.89 25.64457 0.2555155 0.3498408 23.7509 0.05587436 -75.3395 0.025418 -0.03163288 1 2487545 DEEP 0.0,2.257192 -2.162148167447912,-0.24543296794972166 0.127402,-0.04761729 -0.113165,0.0729973
2 0.359 203.7042 1.740115 26.7 25.61618 1.850695 0.0257095 40.65283 0.09147712 4.030716 -0.2635954 -0.04812314 4 1402674 DEEP 0.0,28.85323 -1.0838217639178194,-1.6593161368718434 -1.208584,0.6151777 -0.1752237,0.1393661
2 1.015 162.181 2.095657 25.83 24.95852 0.6010351 0.281451 26.90256 0.03998849 -131.0525 0.09998958 0.05037935 2 1794572 DEEP 17.69728,0.0 -1.4669587011379592,-0.8714800641245807 -0.1737576,0.3608359 -0.06412833,0.2105586
2 0.532 242.661 1.363161 23.98 24.60911 1.672216 0.1523948 50.14308 0.05909275 -105.8608 0.5155686 0.05411902 2 978936 DEEP 99.34598,0.0 0.6291089035864806,-1.0784842029820811 -0.331227,1.282382 0.002073403,0.4409066
2 0.266 197.697 1.349024 27.13 25.92327 1.656333 0.1716903 5.817368 0.09369463 -136.5491 0.1070863 0.09281915 2 961031 DEEP 11.87026,0.0 -1.5596347073569592,-1.2067306409645946 -0.1102584,0.8820096 -0.7047683,0.6214461
2 0.38 225.4239 1.729177 26.81 25.81515 1.942579 0.3559936 -119.9189 0.08041241 -63.16878 0.04028445 -0.1933061 2 1390658 DEEP 0.0,29.71212 -1.1531132239916722,-0.9948526274438585 0.01874607,-0.5983886 -1.286832,0.5551119
4 1.038 207.9697 2.935351 27.71 25.14316 1.192526 0.05000629 -110.4177 0.03627406 75.96546 0.005429028 0.02669163 2 2603940 DEEP 6.939758,8.224046,0.0,7.766926 -3.1419698961424576,-2.5668427146878754,-2.1279279380829355,-2.7377262712251067 -0.1928988,0.3998458,0.1576859,-0.5323617 -0.5349031,-0.3662696,0.6049254,-0.1194452
2 0.979 185.3532 2.052619 27.34 26.06909 0.7355603 0.3048179 -162.7151 0.09504798 -92.6672 0.09871834 0.04123094 3 1748814 DEEP 20.10386,0.0 -1.3672575692470361,-1.2709111340747181 -0.2603621,0.3992879 -0.05521002,0.2702294
2 0.425 99.08319 2.120521 25.17 26.14058 0.390962 0.2680097 -52.31224 0.04223483 43.26661 -0.1115278 0.1007003 2 1816892 DEEP 0.0,4.041471 -0.792033920534795,0.9705781185432072 -0.2461313,0.03973108 0.2343663,-0.03234318
2 0.139 129.1219 1.479359 25.05 25.82829 0.8014298 0.371399 -73.33918 0.04663564 -100.4334 -0.1568707 -0.1662052 5 1107990 DEEP 0.0,3.782962 -0.8904744669162736,0.7782878586546981 -0.2706691,0.1331434 -0.6011618,0.09109906
2 0.68 137.4042 1.812293 26.18 25.37281 0.5335884 0.4390844 141.4354 0.09563701 5.764904 -0.06614776 0.04323962 2 1485457 DEEP 6.946288,0.0 -1.3700400560073933,-0.8071911080846105 0.05600192,-0.3477803 -0.1887276,0.1600939
2 0.667 325.8367 1.762124 25.51 25.71106 2.622021 0.5495214 14.84721 0.0475238 -58.53299 -0.2651538 -0.4490604 1 1429596 DEEP 0.0,238.705 -0.9212411221068494,0.20105937238557595 -1.599659,0.05244635 -1.17788,0.8581803
2 0.855 120.5036 2.888409 26.98 26.08236 0.3834289 0.3613868 15.05269 0.01691733 135.6702 0.02296734 0.02528442 2 2561928 DEEP 2.996652,0.0 -0.8976406942296347,-1.2770043945654053 -0.01667831,0.2357002 -0.1769239,0.111733
2 1.18 131.5225 2.247872 25.56 25.59267 0.3336706 0.2981301 -171.3705 0.06673132 55.66614 0.04184666 0.06784812 5 1953324 DEEP 9.214719,0.0 0.032669911360657826,-0.8837788670488984 -0.02514511,0.1707248 -0.07777041,0.1923611
2 0.806 117.7606 2.42123 25.31 25.73113 0.4287799 0.3783174 15.12217 0.05116964 -42.56114 -0.1478894 -0.007871186 5 2125902 DEEP 0.0,10.1284 -0.6516491828760504,0.4211316108114476 -0.3627259,0.06603168 -0.006332793,-0.00195574
2 0.401 225.9436 2.575124 24.84 24.56933 2.120273 0.08300047 121.8666 0.03635912 -3.172635 0.2782925 0.3226589 2 2272383 DEEP 55.53236,0.0 -0.2706715706207619,-1.5469934167169468 -0.4110691,1.075395 -0.4849313,1.027016
2 0.748 107.3989 3.254597 27.42 25.79894 0.4069229 0.1096816 90.97609 0.04050084 -157.9364 0.02964178 0.03177958 2 2868226 DEEP 0.0,2.271607 -1.6210622657968812,-1.6770749861044836 0.169348,-0.1173485 0.1813207,-0.1074549
2 0.899 252.9298 1.869105 25.57 24.54944 1.453783 0.2150501 37.15767 0.05819784 -20.17658 -0.1964954 0.05030313 2 1549576 DEEP 70.69059,0.0 -1.0205613180644968,-1.2721148295143292 0.4538262,-0.9555014 -0.2577444,0.09901928
4 0.242 141.5794 0.7091565 24.96 23.30446 0.7534374 0.3815289 -44.10241 0.03820875 -176.0573 -0.05578181 0.04113915 2 293630 DEEP 2.486067,2.53631,0.0,2.426086 -2.0160830399092204,-1.6555417591469586,-1.0609666269854119,-2.597212770082159 0.01473634,0.2908802,-0.3658958,0.2378824 -0.296112,0.08751389,0.2570597,-0.1936284
2 1.098 182.81 3.454879 27.3 26.03261 0.8244351 0.2909596 147.0845 0.03696607 5.129929 0.04972585 -0.05159337 2 3024717 DEEP 0.0,16.73117 -1.2673879837898525,-1.3167839144829405 0.4708952,-0.0110015 -0.291273,0.3776582
2 0.383 232.8091 1.932924 23.62 23.36826 2.230249 0.01677029 23.67399 0.03092022 -81.15219 0.3138717 -0.3843883 2 1615817 DEEP 0.0,68.19155 -1.207623164758245,-0.2517386376361715 0.9291779,-0.3982747 -1.330495,0.4616762
2 0.923 195.8845 2.064854 26.74 25.62256 0.891041 0.3632774 43.88388 0.04918397 143.9513 0.08505039 0.1125221 2 1761482 DEEP 28.5473,0.0 -1.491825555530426,-1.1174378095825934 -0.1138571,0.3989028 -0.2957701,0.432949
2 1.099 106.6596 1.863372 25.42 26.00227 0.1940153 0.1656043 106.9039 0.1295051 117.0969 0.05053925 -0.01855826 1 1544226 DEEP 0.0,3.890027 -0.8061312757083567,0.5822720008871429 0.1208947,-0.037355 -0.1056224,0.006622705
2 0.597 210.3778 1.207808 25.43 24.74239 1.102423 0.4519798 -89.80523 0.07340263 -118.9553 0.06821579 0.1864121 2 804671 DEEP 37.95056,0.0 -0.737754977447097,-0.6876117643549563 -0.3004,0.2113203 -0.1910564,0.7854058
